d:cdsxmatch,i:fid,i:jd,i:magpsf,i:objectId,i:sigmapsf
Star,1,2459042.8746759,17.236704,ZTF18abadmoc,0.07044855500000001
Star,1,2459042.8234838,17.30679,ZTF18abadmoc,0.08849364
Star,1,2459041.8728356,17.144373,ZTF18abadmoc,0.040759575
Star,1,2459041.8713773,17.235634,ZTF18abadmoc,0.040368553
Star,2,2459041.7778819,15.944234999999999,ZTF18abadmoc,0.057180665000000006
Star,2,2459040.8961921,15.807284,ZTF18abadmoc,0.10365527000000001
Star,2,2459040.8609028,16.10736,ZTF18abadmoc,0.066640854
Star,1,2459040.7566204,17.16014,ZTF18abadmoc,0.052455653000000005
Star,1,2459040.745706,17.167105,ZTF18abadmoc,0.08497333
Star,2,2459039.9434838,15.607093,ZTF18abadmoc,0.06797185
Star,2,2459039.9425463,15.811487,ZTF18abadmoc,0.03623436
Star,1,2459039.8711574,16.828222,ZTF18abadmoc,0.041758027
Star,1,2459039.8460648,16.827406,ZTF18abadmoc,0.04030548
Star,1,2459038.9709491,17.261173,ZTF18abadmoc,0.056538723000000006
Star,2,2459038.8878356,15.876467,ZTF18abadmoc,0.087125756
Star,2,2459038.8707523,16.24627,ZTF18abadmoc,0.044929516
Star,2,2459037.9475116,15.935146,ZTF18abadmoc,0.06948069999999999
Star,2,2459037.9465741,16.239944,ZTF18abadmoc,0.041128248
Star,1,2459037.7596875,17.363558,ZTF18abadmoc,0.052580470000000004
Star,2,2459036.8952778,15.897292,ZTF18abadmoc,0.096118696
Star,2,2459036.8653472,16.107546,ZTF18abadmoc,0.08095586
Star,1,2459036.7384144,17.151983,ZTF18abadmoc,0.06128281
Star,1,2459035.9526505,17.565046,ZTF18abadmoc,0.06466263500000001
Star,2,2459035.8622222,16.347284,ZTF18abadmoc,0.089336276
Star,2,2459034.8685069,16.485365,ZTF18abadmoc,0.07719248000000001
Star,1,2459034.7396759,17.58862,ZTF18abadmoc,0.09070431400000001
Star,2,2459028.9712384,16.001673,ZTF18abadmoc,0.06432084
Star,2,2459028.9688889,16.425865,ZTF18abadmoc,0.060580853000000004
Star,1,2459028.8943056,17.334045,ZTF18abadmoc,0.06276709
Star,1,2459028.8919329,17.247402,ZTF18abadmoc,0.052273784000000004
Star,2,2459025.8914005,16.106127,ZTF18abadmoc,0.091252185
Star,1,2459025.8440162,17.200554,ZTF18abadmoc,0.06023542
Star,1,2459025.8253588,17.246407,ZTF18abadmoc,0.04605617
Star,2,2459022.9675,15.910674,ZTF18abadmoc,0.05954478
Star,1,2459022.861412,16.830687,ZTF18abadmoc,0.041467257
Star,1,2459022.8604745,16.960772,ZTF18abadmoc,0.043220207000000004
Star,2,2459019.8935301,14.95791,ZTF18abadmoc,0.036481127
Star,1,2459019.8496644,16.001928,ZTF18abadmoc,0.049853705000000005
Star,1,2459019.8487269,16.04098,ZTF18abadmoc,0.03865963
Star,2,2459016.9765162,15.997398,ZTF18abadmoc,0.075725295
Star,1,2459016.8917361,17.04911,ZTF18abadmoc,0.05537111
Star,1,2459016.8735648,17.007168,ZTF18abadmoc,0.06914927
Star,2,2459013.9561227,15.840445,ZTF18abadmoc,0.036198474
Star,1,2459013.8951157,16.999811,ZTF18abadmoc,0.056353915000000004
Star,2,2459013.8668519,15.918619,ZTF18abadmoc,0.045914199999999995
Star,2,2459013.8648032,15.695282,ZTF18abadmoc,0.086035766
Star,1,2459010.9770602,17.357168,ZTF18abadmoc,0.08785452
Star,1,2459010.9742014,17.407436,ZTF18abadmoc,0.07716485000000001
Star,2,2459010.8539699,15.759136999999999,ZTF18abadmoc,0.067744866
Star,2,2459010.8515972,15.975284,ZTF18abadmoc,0.0147696175
Star,1,2459002.9326157,17.080107,ZTF18abadmoc,0.06511536
Star,2,2459001.9421065,16.068602,ZTF18abadmoc,0.051985085
Star,1,2459001.9094097,17.06402,ZTF18abadmoc,0.056931663
Star,1,2458999.9114583,17.198563,ZTF18abadmoc,0.060071953000000004
Star,2,2458998.9759606,16.014446,ZTF18abadmoc,0.07717654
Star,1,2458998.9535301,17.08621,ZTF18abadmoc,0.04777359
Star,2,2458996.9776852,15.545711,ZTF18abadmoc,0.08946264
Star,1,2458996.9233796,16.82333,ZTF18abadmoc,0.04921614
Star,1,2458995.8454167,16.644323,ZTF18abadmoc,0.06175579
Star,1,2458992.9733565,16.654842,ZTF18abadmoc,0.035751212000000004
Star,2,2458992.9332755,15.675695,ZTF18abadmoc,0.010283971000000001
Star,2,2458987.9761574,15.301398,ZTF18abadmoc,0.065760724
Star,1,2458987.9483565,16.512978,ZTF18abadmoc,0.035955
Star,2,2458986.9757639,15.472936,ZTF18abadmoc,0.05384708
Star,1,2458986.935,16.479053,ZTF18abadmoc,0.0378468
Star,1,2458981.9676042,16.922874,ZTF18abadmoc,0.059032626000000005
Star,2,2458981.9577431,15.894366,ZTF18abadmoc,0.034700550000000004
Star,2,2458981.956331,15.609687,ZTF18abadmoc,0.10133789
Star,2,2458980.9873843,15.587476,ZTF18abadmoc,0.06622971600000001
Star,2,2458980.9750463,15.921686,ZTF18abadmoc,0.054011088000000006
Star,1,2458980.9566435,16.921082,ZTF18abadmoc,0.040131725
Star,1,2458980.9284028,16.939589,ZTF18abadmoc,0.05289755
Star,2,2458979.9871065,15.981672,ZTF18abadmoc,0.06510216
Star,1,2458979.9445486,17.093422,ZTF18abadmoc,0.05800984
Star,1,2458979.9436111,17.124817,ZTF18abadmoc,0.055376314
Star,2,2458978.9864005,15.58373,ZTF18abadmoc,0.07449402000000001
Star,1,2458978.9560995,16.8237,ZTF18abadmoc,0.06221638
Star,1,2458978.9259028,17.195559,ZTF18abadmoc,0.06459874
Star,2,2458977.970162,15.95837,ZTF18abadmoc,0.054637780000000004
Star,1,2458977.8843519,17.07499,ZTF18abadmoc,0.06253929400000001
Star,1,2458975.9677199,17.2933,ZTF18abadmoc,0.0628954
Star,1,2458975.9672222,17.347301,ZTF18abadmoc,0.07024582
Star,2,2458975.9500347,16.21776,ZTF18abadmoc,0.086535595
Star,2,2458975.9495486,16.00203,ZTF18abadmoc,0.09977419
Star,1,2458972.9753588,16.279108,ZTF18abadmoc,0.03375772
Star,1,2458972.9744213,16.330853,ZTF18abadmoc,0.05643439
Star,2,2458972.9164931,15.232722,ZTF18abadmoc,0.032206602
Star,1,2458971.9483218,16.573158,ZTF18abadmoc,0.041527912
Star,1,2458970.9718403,16.65919,ZTF18abadmoc,0.04324232
Star,1,2458970.9709028,16.652475,ZTF18abadmoc,0.05535057
Star,2,2458970.9290394,15.411043,ZTF18abadmoc,0.06452208
Star,2,2458970.9281019,15.602139,ZTF18abadmoc,0.032709394
Star,1,2458964.9695833,17.186762,ZTF18abadmoc,0.060471784
Star,1,2458964.968669,17.28342,ZTF18abadmoc,0.07210834
Star,2,2458964.9481134,16.316477,ZTF18abadmoc,0.07821298
Star,1,2458963.9493519,17.340763,ZTF18abadmoc,0.055175062000000004
Star,1,2458963.9089583,17.32601,ZTF18abadmoc,0.07381819
Star,1,2458962.9887037,17.604654,ZTF18abadmoc,0.10068635000000001
Star,2,2458961.9527315,16.509768,ZTF18abadmoc,0.089520104
Star,2,2458957.0043056,16.274416,ZTF18abadmoc,0.05360748
Star,2,2458957.0028588,15.933941,ZTF18abadmoc,0.0773205
Star,1,2458956.9763773,17.466019,ZTF18abadmoc,0.08665787400000001
Star,1,2458956.9754745,17.271872,ZTF18abadmoc,0.084320374
Star,1,2458940.9933218,16.479017,ZTF18abadmoc,0.03063484
Fail,1,2458863.6145718,16.418444,ZTF18abadmoc,0.036413927000000006
Star,2,2458860.6389931,15.812854,ZTF18abadmoc,0.0354487
Star,1,2458850.6535417,17.176481,ZTF18abadmoc,0.031348146
Star,1,2458850.6526273,17.163887,ZTF18abadmoc,0.049025655
Star,2,2458850.601875,16.051613,ZTF18abadmoc,0.04523746
Star,2,2458850.6009606,15.76097,ZTF18abadmoc,0.017960114000000003
Star,1,2458836.6197454,16.147278,ZTF18abadmoc,0.030199531
Star,1,2458836.6132176,16.163795,ZTF18abadmoc,0.021254221
Star,1,2458833.6318866,15.944261,ZTF18abadmoc,0.025465187
Star,1,2458833.6304398,16.01457,ZTF18abadmoc,0.031528633
Star,2,2458833.590544,14.853156,ZTF18abadmoc,0.024338348000000003
Star,1,2458831.6364931,15.995219,ZTF18abadmoc,0.034269646
Star,1,2458831.6145602,16.05006,ZTF18abadmoc,0.030934284000000003
Star,2,2458831.5800463,14.939811,ZTF18abadmoc,0.034181107
Star,2,2458830.7408333,15.033446,ZTF18abadmoc,0.024972616000000003
Star,1,2458830.6025579,16.247944,ZTF18abadmoc,0.031794988
Star,1,2458830.6016435,16.257425,ZTF18abadmoc,0.025946263
Star,1,2458829.6164583,16.260221,ZTF18abadmoc,0.030753318
Star,1,2458829.6025347,16.252758,ZTF18abadmoc,0.033927772
Star,1,2458828.6033565,16.316626,ZTF18abadmoc,0.033598192
Star,1,2458828.6028704,16.357107,ZTF18abadmoc,0.044493925000000004
Star,1,2458820.7075463,16.469906,ZTF18abadmoc,0.061007787
Star,1,2458820.6737963,16.467752,ZTF18abadmoc,0.049348086000000006
Star,1,2458820.6360185,16.493505,ZTF18abadmoc,0.044202562
Star,2,2458820.6128472,15.390287,ZTF18abadmoc,0.039523054
Star,2,2458814.6634144,15.006193,ZTF18abadmoc,0.04317608
Star,2,2458814.6625,15.127472,ZTF18abadmoc,0.023840575000000003
Star,1,2458814.6209606,16.240456,ZTF18abadmoc,0.06412589
Star,1,2458814.6008912,16.16665,ZTF18abadmoc,0.038724672
Star,1,2458812.6371528,16.696524,ZTF18abadmoc,0.04078777
Star,1,2458812.6362384,16.744398,ZTF18abadmoc,0.05690986
Star,2,2458812.6015162,15.63194,ZTF18abadmoc,0.011585816
Star,1,2458806.6873958,16.48791,ZTF18abadmoc,0.045132976000000005
Star,1,2458806.6869097,16.466637,ZTF18abadmoc,0.04552398
Star,2,2458805.717338,15.322957,ZTF18abadmoc,0.04323401
Star,1,2458805.6775694,16.49381,ZTF18abadmoc,0.03907839
Star,1,2458805.6766551,16.455793,ZTF18abadmoc,0.042052574
Star,1,2458804.6811574,16.349503,ZTF18abadmoc,0.036443736000000004
Star,1,2458804.6802431,16.305984,ZTF18abadmoc,0.039556798000000004
Star,2,2458803.7564352,15.09214,ZTF18abadmoc,0.032312356
Star,2,2458803.7412731,15.019378,ZTF18abadmoc,0.057181813000000005
Star,1,2458803.6956366,16.209084,ZTF18abadmoc,0.037745513
Star,1,2458803.6810532,16.19777,ZTF18abadmoc,0.033893272
Star,2,2458801.7475231,15.057666,ZTF18abadmoc,0.032786235000000004
Star,1,2458801.6778472,16.125458,ZTF18abadmoc,0.04658581
Star,1,2458801.6769329,16.10861,ZTF18abadmoc,0.038437556000000005
Star,2,2458800.770787,14.986814,ZTF18abadmoc,0.042464096
Star,1,2458800.6842824,16.034346,ZTF18abadmoc,0.044059
Star,2,2458799.7284491,15.174912,ZTF18abadmoc,0.037450954
Star,2,2458799.7256944,15.033775,ZTF18abadmoc,0.05806467
Star,2,2458798.7603935,15.520665,ZTF18abadmoc,0.036991699999999995
Star,2,2458798.7516088,15.314982,ZTF18abadmoc,0.076978505
Star,2,2458798.6985069,15.31528,ZTF18abadmoc,0.06969756
Star,1,2458798.6161458,16.545372,ZTF18abadmoc,0.041658513
Star,1,2458798.6152315,16.5283,ZTF18abadmoc,0.041691765000000006
Star,1,2458797.6782176,16.828983,ZTF18abadmoc,0.07144923
Star,1,2458797.6773032,16.829292,ZTF18abadmoc,0.07133648000000001
Star,2,2458797.6209375,15.529258,ZTF18abadmoc,0.11246915
Star,1,2458796.6739005,17.129414,ZTF18abadmoc,0.06431413400000001
Star,1,2458796.6715046,17.103138,ZTF18abadmoc,0.06210251
Star,2,2458796.614213,15.818587,ZTF18abadmoc,0.09487279
Star,1,2458795.6726157,16.808588,ZTF18abadmoc,0.04469054
Star,1,2458795.6693403,16.830832,ZTF18abadmoc,0.057897393000000005
Star,1,2458795.6553588,16.82266,ZTF18abadmoc,0.045990948000000004
Star,2,2458795.5908102,15.457952,ZTF18abadmoc,0.05298698
Star,1,2458794.6776042,17.06872,ZTF18abadmoc,0.08117165
Star,1,2458794.6760069,17.139145,ZTF18abadmoc,0.061779585000000005
Star,2,2458794.6147685,16.069641,ZTF18abadmoc,0.059925828
Star,1,2458793.6506597,17.158821,ZTF18abadmoc,0.0630699
Star,1,2458793.6469676,17.110868,ZTF18abadmoc,0.07640158
Star,2,2458793.6129514,16.284973,ZTF18abadmoc,0.051825836
Star,2,2458793.6105787,15.890648,ZTF18abadmoc,0.05819063
Star,1,2458792.699537,17.353485,ZTF18abadmoc,0.06584062
Star,2,2458792.6655903,16.403166,ZTF18abadmoc,0.073831245
Star,1,2458791.7796181,17.213228,ZTF18abadmoc,0.050557535
Star,1,2458791.6711921,17.298092,ZTF18abadmoc,0.05417867
Star,2,2458791.6166667,16.370708,ZTF18abadmoc,0.09614659
Star,1,2458790.7661806,17.660330000000002,ZTF18abadmoc,0.07493826
Star,1,2458790.7623727,17.712187,ZTF18abadmoc,0.07704325000000001
Star,2,2458790.6476273,16.755754,ZTF18abadmoc,0.094405256
Star,1,2458789.6749074,17.858088,ZTF18abadmoc,0.06846236
Star,2,2458789.6495139,16.29442,ZTF18abadmoc,0.091018334
Star,2,2458789.6481134,16.926352,ZTF18abadmoc,0.08043332
YSO,1,2459640.6693056,18.471088,ZTF18actaavz,0.11200282
YSO,1,2459638.651169,17.445272,ZTF18actaavz,0.087138504
YSO,1,2459636.6861921,16.438265,ZTF18actaavz,0.027193122
YSO,2,2459636.6362384,15.10561,ZTF18actaavz,0.04247334
YSO,2,2459629.7406713,16.26465,ZTF18actaavz,0.09870339
YSO,1,2459629.692581,18.37103,ZTF18actaavz,0.14516309
YSO,1,2459624.7108449,17.691772,ZTF18actaavz,0.074575126
YSO,2,2459624.6704398,16.550945,ZTF18actaavz,0.08022804600000001
YSO,2,2459622.6897338,15.491291,ZTF18actaavz,0.033351753000000005
YSO,1,2459622.6491782,16.599268,ZTF18actaavz,0.03584332
YSO,2,2459550.8373958,15.495289,ZTF18actaavz,0.038327333000000005
YSO,1,2459550.7737963,16.678677,ZTF18actaavz,0.05682365
YSO,1,2459536.8986458,16.91058,ZTF18actaavz,0.05513885
YSO,1,2459531.8768519,16.556198,ZTF18actaavz,0.03276092
YSO,2,2459529.8574306,16.197296,ZTF18actaavz,0.03811269
YSO,1,2459526.8591319,17.219913,ZTF18actaavz,0.039295394000000004
YSO,2,2459524.8752315,16.025238,ZTF18actaavz,0.014831219000000001
YSO,1,2459524.8384028,17.125952,ZTF18actaavz,0.062450845000000005
YSO,1,2459522.873044,16.609842,ZTF18actaavz,0.033830322
YSO,2,2459522.8369329,15.182215,ZTF18actaavz,0.035093077
YSO,1,2459518.8552662,17.719423,ZTF18actaavz,0.050674457000000006
YSO,1,2459503.9606366,18.212448,ZTF18actaavz,0.093778394
YSO,2,2459496.9399306,15.306278,ZTF18actaavz,0.029597564000000003
YSO,1,2459496.8962847,16.245432,ZTF18actaavz,0.040956635000000005
YSO,1,2459488.9833565,17.575699,ZTF18actaavz,0.053426724
YSO,2,2459488.9414931,16.418451,ZTF18actaavz,0.08523314400000001
YSO,2,2459480.9627894,15.817393,ZTF18actaavz,0.05481814
YSO,1,2459480.9323843,17.1167,ZTF18actaavz,0.07429637
YSO,2,2459477.9845139,16.068857,ZTF18actaavz,0.048183113
YSO,1,2459477.9639236,17.32865,ZTF18actaavz,0.06505197
YSO,1,2459474.9425,18.081633,ZTF18actaavz,0.08903704
YSO,2,2459471.9614005,16.90058,ZTF18actaavz,0.103163764
YSO,2,2459468.9848032,15.126945,ZTF18actaavz,0.03964998
YSO,1,2459468.9642245,16.225592,ZTF18actaavz,0.032276604
YSO,2,2459466.0208796,15.766753,ZTF18actaavz,0.04273289
YSO,1,2459465.9487269,17.065773,ZTF18actaavz,0.07380337000000001
YSO,1,2459463.9573727,16.41046,ZTF18actaavz,0.060988586000000004
YSO,2,2459301.6539005,15.345048,ZTF18actaavz,0.019604921
YSO,2,2459298.6496759,16.203453,ZTF18actaavz,0.033701606
YSO,1,2459296.6720602,16.399488,ZTF18actaavz,0.052825704
YSO,2,2459296.6541667,15.201056,ZTF18actaavz,0.03350317
YSO,2,2459293.6745602,15.125632,ZTF18actaavz,0.028230686
YSO,1,2459290.6751968,18.42933,ZTF18actaavz,0.11563765000000001
YSO,1,2459278.6912153,16.53277,ZTF18actaavz,0.027418068
YSO,2,2459275.7364583,15.247221,ZTF18actaavz,0.030215835000000003
YSO,1,2459275.6372801,16.515198,ZTF18actaavz,0.039143052000000005
YSO,2,2459273.6926968,15.481817,ZTF18actaavz,0.044091348
YSO,1,2459273.6365509,16.66759,ZTF18actaavz,0.053299799999999994
YSO,1,2459271.7126042,18.415314,ZTF18actaavz,0.16165206000000001
YSO,1,2459269.6912963,17.111858,ZTF18actaavz,0.050899632
YSO,2,2459269.6485995,15.797256,ZTF18actaavz,0.044925366
YSO,1,2459267.7139931,17.296486,ZTF18actaavz,0.08286933
YSO,2,2459267.6501736,16.376127,ZTF18actaavz,0.04619147
YSO,1,2459260.6863657,18.43901,ZTF18actaavz,0.09241175
YSO,1,2459256.7548264,17.399752,ZTF18actaavz,0.045407977
YSO,1,2459254.710162,17.054047,ZTF18actaavz,0.032041673
YSO,2,2459254.6996991,15.95476,ZTF18actaavz,0.067359425
YSO,1,2459252.7316319,17.335527,ZTF18actaavz,0.048502967
YSO,2,2459250.7112384,16.186543,ZTF18actaavz,0.038163632
YSO,1,2459250.6906481,17.438206,ZTF18actaavz,0.044751342
YSO,1,2459248.7106829,16.445347,ZTF18actaavz,0.028086402000000003
YSO,2,2459248.6685532,15.098152,ZTF18actaavz,0.031275388
YSO,1,2459232.8705671,17.457962,ZTF18actaavz,0.06815075
YSO,1,2459230.7964699,16.65653,ZTF18actaavz,0.048014015
YSO,2,2459230.7496528,15.571524,ZTF18actaavz,0.044324953
YSO,1,2459228.8083681,16.31727,ZTF18actaavz,0.041847747000000005
YSO,2,2459228.7312384,15.221162,ZTF18actaavz,0.02176879
YSO,2,2459226.7555556,17.03863,ZTF18actaavz,0.08389930400000001
YSO,2,2459224.7346296,17.209423,ZTF18actaavz,0.08565233
YSO,1,2459222.7737731,16.61982,ZTF18actaavz,0.040672436
YSO,2,2459222.7561227,15.430376,ZTF18actaavz,0.03544455
YSO,2,2459220.7758333,15.50642,ZTF18actaavz,0.029151835
YSO,1,2459220.7554861,16.709839,ZTF18actaavz,0.036585595000000005
YSO,1,2459218.8470486,16.455894,ZTF18actaavz,0.042475592
YSO,2,2459218.7751968,15.263189,ZTF18actaavz,0.051884625000000004
YSO,2,2459216.8053241,15.630768,ZTF18actaavz,0.06925776
YSO,1,2459216.7575,16.881742,ZTF18actaavz,0.049092293
YSO,1,2459211.7256829,16.404821,ZTF18actaavz,0.03577469
YSO,1,2459205.7739583,18.182177,ZTF18actaavz,0.08646305
YSO,2,2459205.7069676,16.43371,ZTF18actaavz,0.07045472400000001
YSO,1,2459203.8276852,17.251854,ZTF18actaavz,0.040506396
YSO,1,2459200.8712269,16.840609,ZTF18actaavz,0.057415538
YSO,2,2459200.8201273,15.38692,ZTF18actaavz,0.06827496
YSO,1,2459198.8394907,17.56854,ZTF18actaavz,0.038582463000000004
YSO,2,2459198.7596296,16.105494,ZTF18actaavz,0.04962934
YSO,1,2459196.8504977,17.247416,ZTF18actaavz,0.03433834
YSO,2,2459196.7943981,16.394468,ZTF18actaavz,0.032572594
YSO,2,2459189.849838,15.154238,ZTF18actaavz,0.040130485
YSO,1,2459187.8616319,16.571962,ZTF18actaavz,0.052507399999999996
YSO,2,2459181.8356019,16.469728,ZTF18actaavz,0.05935125
YSO,1,2459181.7535417,18.345331,ZTF18actaavz,0.15622221
YSO,1,2459179.9372801,17.20435,ZTF18actaavz,0.051745314
YSO,2,2459179.8369792,16.269865,ZTF18actaavz,0.08255997
YSO,1,2459176.8706019,18.572536,ZTF18actaavz,0.09022461
YSO,2,2459175.8501042,16.127148,ZTF18actaavz,0.15318851
YSO,1,2459170.9220255,17.953255,ZTF18actaavz,0.09168357
YSO,1,2459168.8924537,16.510475,ZTF18actaavz,0.024855025000000003
YSO,2,2459168.8359144,15.181021,ZTF18actaavz,0.032314997000000005
YSO,1,2459167.9133796,17.699335,ZTF18actaavz,0.05681278
YSO,1,2459165.8772801,16.460447,ZTF18actaavz,0.029160311
YSO,2,2459165.8399537,15.113715,ZTF18actaavz,0.02767837
YSO,1,2459158.9793866,17.243132,ZTF18actaavz,0.045602832
YSO,2,2459158.8801157,15.808347,ZTF18actaavz,0.039554484
YSO,1,2459156.9202662,16.830471,ZTF18actaavz,0.05781237400000001
YSO,1,2459155.897662,17.77737,ZTF18actaavz,0.08089887
Fail,2,2459152.9416898,15.043386,ZTF18actaavz,0.024266442000000003
YSO,1,2459152.8726852,16.163515,ZTF18actaavz,0.038802210000000004
YSO,1,2459151.8950694,17.116219,ZTF18actaavz,0.057287887
YSO,2,2459151.8570023,15.679834,ZTF18actaavz,0.04375448
YSO,1,2459144.9604745,17.611334,ZTF18actaavz,0.052369606000000006
YSO,1,2459142.9383218,18.3369,ZTF18actaavz,0.119637065
YSO,1,2459141.0026273,17.432056,ZTF18actaavz,0.05927847
YSO,1,2459125.0017824,17.077078,ZTF18actaavz,0.05967671
YSO,2,2459124.9443403,15.739066,ZTF18actaavz,0.036411177
YSO,2,2459124.889838,15.544207,ZTF18actaavz,0.026410982000000003
YSO,1,2459120.0017014,16.899475,ZTF18actaavz,0.04614768
YSO,1,2459113.0198843,16.482563,ZTF18actaavz,0.04031092
YSO,2,2459108.9842477,16.379353,ZTF18actaavz,0.092480354
YSO,1,2459105.0021296,16.383602,ZTF18actaavz,0.05442803
YSO,2,2459095.9678472,15.380475,ZTF18actaavz,0.021755291000000003
YSO,1,2459092.999537,16.545588,ZTF18actaavz,0.042744327000000006
YSO,1,2458917.6705208,18.02531,ZTF18actaavz,0.17191306
YSO,1,2458914.6874769,17.386614,ZTF18actaavz,0.16784109
YSO,2,2458914.6390972,15.663052,ZTF18actaavz,0.07072834
YSO,1,2458899.6478009,17.084942,ZTF18actaavz,0.045460977
YSO,1,2458885.756331,17.420753,ZTF18actaavz,0.08463631
YSO,2,2458885.6560648,15.826329,ZTF18actaavz,0.032536134
YSO,2,2458860.8323148,15.001037,ZTF18actaavz,0.027126348
YSO,2,2458860.7309491,14.952774999999999,ZTF18actaavz,0.03803436
YSO,1,2458860.6083102,16.401531,ZTF18actaavz,0.041928492000000005
YSO,1,2458855.6878819,17.143694,ZTF18actaavz,0.04996366
YSO,2,2458852.678125,16.26226,ZTF18actaavz,0.10559545000000001
YSO,1,2458852.6292824,17.297825,ZTF18actaavz,0.058543492
YSO,2,2458830.8144329,15.849505,ZTF18actaavz,0.06821887
YSO,1,2458830.7284491,16.983871,ZTF18actaavz,0.05557997
YSO,1,2458812.9127431,16.532972,ZTF18actaavz,0.024540108
YSO,1,2458805.9866898,18.117016,ZTF18actaavz,0.097442396
YSO,1,2458802.7524653,16.218819,ZTF18actaavz,0.042372074
YSO,1,2458800.0054282,16.98674,ZTF18actaavz,0.06376324
YSO,2,2458795.9271296,15.815676,ZTF18actaavz,0.058948267000000006
YSO,1,2458789.9395833,16.425188,ZTF18actaavz,0.034151226
TTau*,1,2459825.9740046,16.086872,ZTF18acrwppj,0.02241548
TTau*,1,2459640.6697917,17.616049,ZTF18acrwppj,0.07149417
TTau*,2,2459638.6924074,16.202621,ZTF18acrwppj,0.05256835
TTau*,1,2459629.6920949,16.383139,ZTF18acrwppj,0.036848947
TTau*,2,2459629.6478819,16.683538,ZTF18acrwppj,0.050482642
Fail,1,2459627.6899306,16.434534,ZTF18acrwppj,0.060212802
TTau*,1,2459624.7132639,16.188368,ZTF18acrwppj,0.035829026
TTau*,2,2459624.6709144,15.924485,ZTF18acrwppj,0.06264666
TTau*,2,2459622.7062153,15.702711,ZTF18acrwppj,0.046704505
TTau*,1,2459622.6496528,15.96186,ZTF18acrwppj,0.041327607
TTau*,1,2459540.8979861,16.168064,ZTF18acrwppj,0.033015672
TTau*,2,2459540.8363657,15.954167,ZTF18acrwppj,0.043882765000000004
TTau*,1,2459537.900625,16.24551,ZTF18acrwppj,0.046533123
TTau*,2,2459537.8793056,15.908117,ZTF18acrwppj,0.0638765
TTau*,1,2459532.9018287,15.950814,ZTF18acrwppj,0.03497194
TTau*,2,2459532.8787616,15.648987,ZTF18acrwppj,0.03590952
TTau*,2,2459530.8752083,15.947743,ZTF18acrwppj,0.052881625
TTau*,1,2459527.8193403,16.388752,ZTF18acrwppj,0.034905527000000006
TTau*,2,2459521.9434606,15.696096,ZTF18acrwppj,0.025467794000000002
TTau*,1,2459521.8374306,15.941199,ZTF18acrwppj,0.034508508
TTau*,1,2459517.9403472,16.461205,ZTF18acrwppj,0.032717210000000004
TTau*,1,2459509.8915972,16.20802,ZTF18acrwppj,0.05128047
TTau*,1,2459503.9615856,16.137056,ZTF18acrwppj,0.029050935000000003
TTau*,1,2459498.9425579,16.234179,ZTF18acrwppj,0.036091935000000006
TTau*,2,2459496.9250116,16.458696,ZTF18acrwppj,0.061403837
TTau*,1,2459496.8958218,17.24175,ZTF18acrwppj,0.057075735
TTau*,1,2459489.9828588,15.87949,ZTF18acrwppj,0.032696746
TTau*,2,2459489.9400926,15.472281,ZTF18acrwppj,0.040383022000000005
TTau*,2,2459484.9754514,16.040977,ZTF18acrwppj,0.017095413
TTau*,1,2459484.9205787,16.24177,ZTF18acrwppj,0.04079526
TTau*,2,2459477.9840509,15.593805,ZTF18acrwppj,0.04874246
TTau*,1,2459477.8821181,15.989595,ZTF18acrwppj,0.03994289
TTau*,1,2459474.9420255,16.090029,ZTF18acrwppj,0.038793955000000005
TTau*,2,2459468.9843287,15.718142,ZTF18acrwppj,0.043087278
TTau*,1,2459468.9646991,16.117407,ZTF18acrwppj,0.042081967000000005
TTau*,1,2459466.9434606,16.024403,ZTF18acrwppj,0.042938747
TTau*,1,2459464.9659375,15.817451,ZTF18acrwppj,0.034925513000000005
TTau*,2,2459462.9361111,16.164862,ZTF18acrwppj,0.07510649999999999
TTau*,1,2459456.9879051,16.594439,ZTF18acrwppj,0.053222444
